humidity,temp,dewSpread,cloudLow,cloudMid,cloudHigh,cloudTotal,wind,pressure,precip24,precip48,precipToday,wetThenClear,nightCloudHigh,nightCloudTotal,nightCloudLow,nightCooling,windDir,humidityNight,humidityRise,elevation,month,label,date,lat,lon,source
87.5,7.125,1.9249999999999998,0.25,2.5,93.5,94,2.875,1016.75,1.5,10.1,1.7000000000000002,0,6.4,14.6,2.4,6.600000000000001,74,82.6,4.900000000000006,1949,8,0,1992-08-23,45.0162,5.5845,control-day
86.25,9.225000000000001,2.2,0,50.25,42.5,64.25,3.075,1013.65,1.2,1.2,0.5,0,4.6,25.6,13.8,6.749999999999998,270,91,-4.75,1949,8,0,2024-08-14,45.0162,5.5845,control-day
92.5,13.350000000000001,1.2249999999999996,91,0,1.5,91.25,8.375,1021.075,0.5,0.5,0.2,0,49.6,99.6,100,2.850000000000003,55,91.8,0.7000000000000028,979,9,0,2018-09-14,43.2253,-6.8223,control-day
82.75,8.875,2.8249999999999993,0.5,0,51,51,3.175,1011.725,0,0.9999999999999999,0,0,37.4,37.8,0.2,7.966666666666667,120,96.4,-13.650000000000006,979,9,0,2025-09-06,43.2253,-6.8223,control-day
82.25,4.7,2.775,21,32,0,35.75,6.999999999999999,1032.925,4.5,4.5,0.1,1,0,77.2,73.6,2.933333333333334,357,74.2,8.049999999999997,490,3,0,2019-03-13,42.6251,-8.9592,control-day
81,2.825,2.95,0,0,0,0,14.075,1014.65,0,0,0,0,0,0,0,6.566666666666666,63,79.6,1.4000000000000057,490,3,0,1996-03-06,42.6251,-8.9592,control-day
69,16.275000000000002,5.9,9.25,0,0,9.25,3.2499999999999996,1016.975,0,0,0,0,0,12,11.6,2.9499999999999993,113,75.2,-6.200000000000003,1186,7,0,2017-07-26,28.7001,-17.8643,control-day
71.25,17.299999999999997,5.3,27,0,0,27.5,36.449999999999996,1019.9,0,0,0,0,0,32.2,31.8,0.33333333333333215,34,67.6,3.6500000000000057,1186,7,0,1997-07-06,28.7001,-17.8643,control-day
87,0.32499999999999996,2,16.5,0,0,17.25,9.2,1020,0,0,0,0,0,2.4,2,6.599999999999999,330,86.2,0.7999999999999972,1561,11,0,2007-11-14,40.7706,-3.8965,control-day
92.5,5.5249999999999995,1.125,97.25,9.5,19.5,98.75,13.524999999999999,1023.5999999999999,0.1,0.1,0.2,0,2,70.4,67.2,0.9833333333333334,302,91,1.5,1561,11,0,1992-11-18,40.7706,-3.8965,control-day
91.25,-0.275,1.25,95.75,9.5,0,96.75,11.475,1010.925,1.4000000000000001,11.6,1.6,0,1.6,70.6,56.8,3.083333333333333,333,92.4,-1.1500000000000057,1569,11,0,2012-11-11,40.7709,-3.8959,control-day
98,7.375,0.34999999999999964,55.5,38.75,52,89.75,7.95,1017.125,0,2,3.6,0,98.4,99.6,46.4,2.4833333333333343,240,98,0,1569,11,0,1994-11-12,40.7709,-3.8959,control-day
32.75,6.525,15.350000000000001,0,0,0,0.25,2.475,1016.125,0,0,0,0,6.8,9.6,0,5.75,248,26.6,6.149999999999999,2816,2,0,1994-02-20,24.6187,-101.4642,control-day
32,2.075,15.149999999999999,0,0,0,0,7.7749999999999995,1014.9499999999999,0,0,0,0,0,0,0,10.016666666666666,188,23.4,8.600000000000001,2816,2,0,2009-02-10,24.6187,-101.4642,control-day
53.25,5.075,8.774999999999999,0,0,0,0,5.6,1018.5,0,0,0,0,0,0,0,6.333333333333331,100,42,11.25,2697,2,0,1999-02-04,24.6185,-101.4569,control-day
25.75,7.6,18.5,0,0,0,0,3.775,1011.5999999999999,0,0,0,0,0,0,0,8.416666666666668,186,21.4,4.350000000000001,2697,2,0,2011-02-21,24.6185,-101.4569,control-day
77,0.44999999999999996,3.55,11.5,0,9.75,21.25,6.074999999999999,1029.6,0,0,0,0,0,4.6,4,7.6833333333333345,97,52.6,24.4,2781,2,0,2000-02-08,24.6161,-101.4618,control-day
28.25,9.025,17.724999999999998,0,0,27,27,10.049999999999999,1018.1750000000001,0,0,0,0,0,0,0,3.5166666666666693,243,32.2,-3.950000000000003,2781,2,0,2024-02-22,24.6161,-101.4618,control-day
70.75,17.924999999999997,5.425,0,49.75,2.75,50.25,13.325,1017.5,0.2,0.2,0,0,6,78.6,0,3.5166666666666693,352,75,-4.25,1326,8,0,2016-08-29,28.0118,-15.6056,control-day
31.5,23.474999999999998,17.975,0,4.25,0,4.25,4.875,1014.5250000000001,0,0,0,0,0,9,0,3.533333333333335,140,26.8,4.699999999999999,1326,8,0,2025-08-13,28.0118,-15.6056,control-day
72.75,14.3,4.824999999999999,35.25,0,1,36.5,14.8,1014.925,0,0,0,0,0,20.4,19.6,1.6500000000000004,10,70.6,2.1500000000000057,1589,8,0,1997-08-08,27.9982,-15.5954,control-day
16.25,25.825000000000003,27.575000000000003,0,23,11.5,30.75,7.675,1013.9,0,0,0,0,12.4,14.8,0,5.133333333333333,130,14.6,1.6500000000000004,1589,8,0,2025-08-09,27.9982,-15.5954,control-day
73.5,5.25,4.35,18.75,12.75,0,23.25,19.575,1009.45,7.8,7.8999999999999995,7.5,1,5,77.2,76.4,6.249999999999999,243,88.6,-15.099999999999994,492,4,0,1998-04-07,43.4494,-5.2425,control-day
89.25,3.1500000000000004,1.6,56,44.5,0,66.25,12.975,1020.3,4.699999999999999,10.799999999999999,5.2,0,0,44.4,23.6,2.866666666666666,305,89.8,-0.5499999999999972,492,4,0,2001-04-21,43.4494,-5.2425,control-day
92.75,20.675,1.2000000000000002,69.5,6.5,97,99.5,6.85,1011.725,2.1,5.300000000000001,4.3999999999999995,0,94,96.6,44,1.0833333333333321,54,92.2,0.5499999999999972,740,8,0,1991-08-10,10.2392,-84.8493,control-day
94.75,20.425,0.875,62.25,3.5,44.5,82.75,8.35,1013.95,7.299999999999999,29.300000000000008,0.7000000000000001,0,68.4,91.2,69.2,0.41666666666666785,30,95,-0.25,740,8,0,1996-08-10,10.2392,-84.8493,control-day
91.75,9.975000000000001,1.325000000000001,62.5,0,0,62.5,12.7,1020.9,0,0,0,0,4.4,21,16.8,2.75,33,91.2,0.5499999999999972,1629,3,0,1996-03-31,28.016,-15.603,control-day
87,8.2,2.0500000000000003,17.25,0,0,17.5,20.25,1019.05,0,0,0,0,0,22.2,21.6,1.0333333333333332,19,83,4,1629,3,0,2015-03-15,28.016,-15.603,control-day
91.25,9.850000000000001,1.375,60.25,0,0,60.75,20.275,1024.125,0,0,0,0,0,63.8,63.2,1.2166666666666686,11,94.6,-3.3499999999999943,1524,1,0,2001-01-13,28.0391,-15.6187,control-day
86.5,9,2.0999999999999996,35,0,0,35.75,14.35,1023.8,0,0,0,0,0,35.8,35.2,2.5166666666666657,37,83.2,3.299999999999997,1524,1,0,2013-01-02,28.0391,-15.6187,control-day
85.75,3.1,2.15,21,15.75,0,26,17.05,1021.9250000000001,0.1,1,0.2,0,0,22.6,21.2,1.9999999999999996,358,83.4,2.3499999999999943,1920,1,0,2012-01-26,27.962,-15.5721,control-day
92.75,4.675,1.0999999999999999,4.5,0,8.5,12.5,4.25,1026.1999999999998,0,0,0,0,0,19.2,34.4,3.7500000000000004,32,96.8,-4.049999999999997,1920,1,0,2021-01-22,27.962,-15.5721,control-day
94,15.924999999999999,1.0249999999999995,7,0,1.75,9.25,8.95,1015.925,0,0,0,0,0,2.8,2,3.0833333333333357,60,92.2,1.7999999999999972,1811,9,0,2008-09-04,28.3125,-16.6295,control-day
92.75,15.825,1.1750000000000003,47.5,0,0,48.25,8.375,1018.125,0,2.1,0,0,0,9.4,8.6,2.650000000000002,13,87.8,4.950000000000003,1811,9,0,1995-09-05,28.3125,-16.6295,control-day
76.5,-0.17499999999999993,3.6750000000000003,4.75,10.75,0,12.5,2.05,1015.875,0,2.8999999999999995,0,0,1,1.2,0,2.883333333333333,323,83.4,-6.900000000000006,1743,1,0,1999-01-14,36.6833,-5,control-day
98,3.525,0.2999999999999998,100,74.5,98.75,100,15.775,1028.6750000000002,0,4.699999999999999,0,0,0,15.6,15.6,1.1166666666666667,349,91.4,6.599999999999994,1743,1,0,2025-01-11,36.6833,-5,control-day
72.5,9.899999999999999,4.775,0.5,0,3,4.5,7.949999999999999,1024.275,0,0,0,0,13.2,13.6,0,3.133333333333333,59,66.4,6.099999999999994,1546,2,0,1998-02-18,27.9889,-15.5933,control-day
80.75,6.525,3.05,56,0,0,56.5,17.125,1024.05,2.5000000000000004,3.1999999999999997,0,1,0,48,47.6,0.9833333333333325,34,85.4,-4.650000000000006,1546,2,0,2006-02-16,27.9889,-15.5933,control-day
91.75,-8.25,1.1500000000000001,72.5,3.75,0,72.5,12.200000000000001,1016.5250000000001,0.6000000000000001,0.6000000000000001,6,0,0,95.4,95.4,2.8666666666666663,353,96.2,-4.450000000000003,3644,3,0,2024-03-22,28.2727,-16.6427,control-day
82.75,-7.375,2.725,29.25,0,0,29.25,3.675,1028.775,0,0,0.1,0,21.8,79.6,47.2,3.5999999999999996,347,95.6,-12.849999999999994,3644,3,0,2019-03-01,28.2727,-16.6427,control-day
60,11.7,7.525,30.5,22,0,32.5,22.475,1019.5999999999999,0,0,0,0,0,17.8,16.2,1.1333333333333346,19,60,0,951,5,0,2013-05-02,28.1249,-17.2079,control-day
61,12.075,7.375,16.5,27.75,0,33.25,28.175,1020.3,0,0,0,0,0,11.6,8.6,0.9500000000000011,353,56,5,951,5,0,2010-05-13,28.1249,-17.2079,control-day
95.25,17.25,0.7249999999999996,62,0,0,62,4.8,1019.1,0,0,0,0,3.8,1.4,0,11.283333333333335,45,77.2,18.049999999999997,138,8,0,2022-08-20,42.3334,-7.8633,control-day
85,15.375,2.5249999999999995,32.5,52.25,23.5,73.25,6.725,1013.8249999999999,0.1,0.1,3.3000000000000003,0,0,60.8,55.8,5.216666666666667,189,84.4,0.5999999999999943,138,8,0,2012-08-24,42.3334,-7.8633,control-day
92.75,6.324999999999999,1.1,31.25,0,32,54.75,1.4249999999999998,1008.625,0,34.3,0,0,3.2,23.4,20.6,5.683333333333334,124,86.6,6.150000000000006,1874,7,0,2013-07-12,43.3937,142.6366,control-day
94.5,8.125,0.9250000000000003,5.25,9.75,99.25,99.5,4.45,1005.55,2.3,12.1,0.1,0,97,98,20,3.5999999999999988,107,98.2,-3.700000000000003,1874,7,0,2001-07-13,43.3937,142.6366,control-day
97.25,4.725,0.40000000000000013,93,97,86.75,100,21,1003.55,7.4,34.30000000000001,15.400000000000002,0,0.2,75.4,67.4,-0.33333333333333304,208,87,10.25,0,1,0,2016-01-28,57.4008,-5.4869,control-day
85,2.4,2.225,53.25,56.5,17.75,81.25,35.225,991.775,12.000000000000004,25.1,20,0,84.4,100,96.8,0.15000000000000036,274,96.2,-11.200000000000003,0,1,0,2015-01-10,57.4008,-5.4869,control-day
86.75,10.55,2.1,61.25,80.5,1,84.25,12.1,1016.675,0.1,1,0.9999999999999999,0,88.4,95.4,15.2,2.049999999999997,243,81.6,5.150000000000006,67,9,0,2012-09-12,50.7377,-3.54,control-day
88.75,13.05,1.775,29.25,5.25,8.25,33.75,12.100000000000001,1013.425,2.6999999999999997,14.499999999999998,0,1,0.6,100,100,2.9000000000000004,317,91.6,-2.8499999999999943,67,9,0,2022-09-15,50.7377,-3.54,control-day
93.25,6.325,0.9999999999999998,58.75,14.5,48.75,73.5,11.450000000000001,993.9750000000001,10.100000000000001,11.500000000000002,0.8999999999999999,0,55.4,93.8,75.2,0.7499999999999991,249,83.6,9.650000000000006,232,11,0,1989-11-03,55.9983,-4.0385,control-day
89.75,7.75,1.6,98.5,85.5,94.5,100,20.174999999999997,997.675,4.800000000000001,6,11.099999999999998,0,97.4,100,56.8,0.13333333333333375,139,87.4,2.3499999999999943,232,11,0,2002-11-27,55.9983,-4.0385,control-day
94.75,11.25,0.8500000000000005,98.5,2.5,98.25,99.75,20.75,1005.5749999999999,0,0.8,2.8000000000000003,0,92.6,99.8,98.6,-1.333333333333334,176,95.8,-1.0499999999999972,521,11,0,1997-11-16,54.7721,-2.556,control-day
97.25,3.125,0.3999999999999999,100,0,0,100,15.575,1021.35,0.1,0.1,1.8,0,3.2,100,100,1.35,218,99,-1.75,521,11,0,2021-11-24,54.7721,-2.556,control-day
90.25,4.825,1.4,18.75,14.5,47.25,63,11.225,1035,1.2000000000000002,5.8999999999999995,0,0,56.2,76,24.6,1.5500000000000007,252,88.4,1.8499999999999943,449,11,0,2001-11-01,54.6074,-2.889,control-day
97.25,4.025,0.4,72.5,0,0,72.5,2.1500000000000004,1012.8499999999999,2.3000000000000003,18.1,0.2,0,0,47.2,39.4,1.1333333333333329,180,95.4,1.8499999999999943,449,11,0,2022-11-19,54.6074,-2.889,control-day
97.5,5.825,0.3750000000000002,86.25,36.5,0.25,87.25,6.05,1002.25,6.6,7.5,1.7000000000000002,0,46.2,98.2,31,-0.10000000000000053,124,94.6,2.9000000000000057,374,11,0,2019-11-24,54.7567,-2.582,control-day
99.25,6.55,0.09999999999999987,100,83,76,100,6.2,1022.325,0.1,2.5,0.5,0,10.2,100,100,1.0166666666666666,218,100,-0.75,374,11,0,1996-11-16,54.7567,-2.582,control-day
95.75,3.625,0.6500000000000001,100,99.25,99,100,27.925000000000004,995.425,6.000000000000001,6.000000000000001,30.799999999999994,0,96,99.8,97.2,0.5166666666666675,196,97,-1.25,869,12,0,2003-12-26,54.5333,-3.0087,control-day
97.5,-1.725,0.3,72.5,10.5,0,74.75,4.775,1039.85,0,0,0,0,77.2,99.6,96.4,0.23333333333333361,60,97,0.5,869,12,0,1992-12-26,54.5333,-3.0087,control-day
94.25,0.7250000000000001,0.8,66.25,3.75,0,67.25,4.7,1023.8000000000001,13.200000000000001,46.4,0,0,4.6,36.2,29.6,0.9666666666666668,231,94,0.25,830,12,0,2007-12-30,54.5335,-3.0089,control-day
89.75,-10.9,1.3750000000000004,20,23,40.75,45,9.125,999.75,7.6000000000000005,7.6000000000000005,0,1,79,89,5,2.833333333333333,331,95.6,-5.849999999999994,830,12,0,2000-12-29,54.5335,-3.0089,control-day
99.25,8.725000000000001,0.10000000000000053,100,80.5,78.25,100,15.3,1007.225,12.3,16.599999999999998,20.199999999999996,0,61.6,100,100,0.43333333333333357,204,99.6,-0.3499999999999943,507,12,0,2024-12-01,54.5496,-2.9879,control-day
89.5,1.9749999999999999,1.525,30.5,23.25,25.25,52.5,16.325,999.45,12.200000000000001,39.900000000000006,0.30000000000000004,1,0.2,41.2,40.6,0.5,261,87.2,2.299999999999997,507,12,0,2000-12-14,54.5496,-2.9879,control-day
94.5,1.8750000000000002,0.7500000000000001,97.25,89,71.75,99.5,13.75,1017.4250000000001,0,0,4.8999999999999995,0,96.6,99.2,75.8,-0.31666666666666665,285,83.2,11.299999999999997,880,12,0,2008-12-08,54.5305,-3.0275,control-day
90,-0.8,1.4250000000000003,51.75,30,0,55.5,11.825000000000001,1011.45,0,13,7.800000000000001,0,0,58.2,49.2,-0.5833333333333335,298,88,2,880,12,0,2014-12-16,54.5305,-3.0275,control-day
96.5,-1.45,0.5249999999999999,99.75,96,46.75,100,18.025,990.4,8.299999999999999,24.700000000000003,16.700000000000003,0,95,98.2,41,-0.6333333333333334,139,83,13.5,748,12,0,1993-12-08,54.5544,-3.0179,control-day
85.5,3.3750000000000004,2.25,73.5,8.75,16.25,78.5,27.424999999999997,999.9000000000001,2.3,2.3,11.200000000000001,0,99.8,100,100,-0.23333333333333317,290,89,-3.5,748,12,0,1999-12-17,54.5544,-3.0179,control-day
99.75,-2.5,0.02499999999999991,100,99.75,0.25,100,20.174999999999997,1004.2249999999999,1.3000000000000003,22.000000000000004,13.699999999999998,0,59,100,87.8,0.7333333333333332,174,95.8,3.950000000000003,877,12,0,2021-12-06,54.5473,-3.0172,control-day
89.75,-11.2,1.3749999999999996,20,23,40.75,45,9.125,999.75,7.6000000000000005,7.6000000000000005,0,1,79,89,5,2.833333333333334,331,95.6,-5.849999999999994,877,12,0,2000-12-29,54.5473,-3.0172,control-day
93.25,10.225,1.1,100,0,12.75,100,25.175,1036.9499999999998,1.8999999999999997,2.6,0.7,0,0,100,100,0.38333333333333286,250,93.2,0.04999999999999716,25,12,0,2021-12-17,60.7585,-0.8864,control-day
70.75,5.25,4.925000000000001,3,7.75,78.75,79.75,4.425000000000001,994.45,2.7000000000000006,3.6000000000000005,0,0,5.2,26.6,12.6,2.2666666666666666,9,70.2,0.5499999999999972,25,12,0,2019-12-17,60.7585,-0.8864,control-day
98.25,1.275,0.25,52,90.5,0.5,92,7.6,1006.7750000000001,3.1,3.1,6.3,0,28.2,91.4,38.6,1.9333333333333336,137,99,-0.75,922,12,0,1992-12-02,42.3485,-122.7844,control-day
98,4.875,0.25,100,98.75,99.75,100,6.5,1011.7749999999999,0.1,1.5,7.8999999999999995,0,91.8,100,98.4,1.5666666666666664,156,78.8,19.200000000000003,922,12,0,2003-12-05,42.3485,-122.7844,control-day
97.75,-3.3249999999999997,0.29999999999999993,52.5,99.75,99.25,100,8.9,1024.325,4,4,11.299999999999999,0,34.8,75,45.2,2.9000000000000004,146,95.2,2.549999999999997,1017,12,0,1995-12-28,42.3515,-122.7852,control-day
59.25,-7.35,6.65,0,0,36.5,36.75,11.55,1012.9,0,0,0.2,0,38.4,39,0,2.6499999999999995,133,59.4,-0.14999999999999858,1017,12,0,2005-12-17,42.3515,-122.7852,control-day
98.5,7.125,0.17500000000000027,90.25,0,0,90.5,10.25,1015.975,9.499999999999995,57.40000000000002,0.8,0,0,63.8,63.2,1.5666666666666664,215,97.8,0.7000000000000028,0,1,0,2004-01-21,57.4008,-5.4869,control-day
92.75,-1.4249999999999998,1.025,53.25,0.75,12.25,59,9.275,1017.1499999999999,0,0,0.30000000000000004,0,0,78,77.2,0.3666666666666667,119,94.4,-1.6500000000000057,0,1,0,1997-01-10,57.4008,-5.4869,control-day
